group_sale_id,account_id,game_id,order_id,group_ticket_quantity,group_ticket_revenue,group_type,event_type,renewal_flag,upsell_flag,group_scan_rate,synthetic_data_flag
GRP_0002120,ACCT_00085,TP_2025_049,ORD_00341685,80,1683.56,corporate,group_outing,False,True,0.9375,True
GRP_0002121,ACCT_00237,TP_2025_067,ORD_00341686,87,1350.35,corporate,group_outing,True,True,0.9310,True
GRP_0002122,ACCT_00738,TP_2025_055,ORD_00341687,55,621.95,youth_sports,group_outing,True,False,1.0000,True
GRP_0002123,ACCT_00286,TP_2024_005,ORD_00341688,41,735.85,school,fundraiser,False,False,0.9512,True
GRP_0002124,ACCT_01024,TP_2023_054,ORD_00341689,50,538.02,community_group,team_event,True,False,0.7400,True
GRP_0002125,ACCT_00057,TP_2024_061,ORD_00341690,22,200.91,corporate,corporate_night,True,False,0.9091,True
GRP_0002126,ACCT_00770,TP_2023_064,ORD_00341691,26,343.84,nonprofit,school_night,True,False,0.7308,True
GRP_0002127,ACCT_00478,TP_2024_061,ORD_00341692,68,1268.59,church,community_night,True,False,0.8971,True
GRP_0002128,ACCT_01097,TP_2024_048,ORD_00341693,72,664.09,corporate,team_event,False,True,0.8333,True
GRP_0002129,ACCT_00998,TP_2024_055,ORD_00341694,72,968.04,corporate,corporate_night,False,True,0.9306,True
GRP_0002130,ACCT_00953,TP_2025_035,ORD_00341695,74,986.06,corporate,corporate_night,False,False,0.7568,True
GRP_0002131,ACCT_00862,TP_2025_023,ORD_00341696,17,217.27,local_business,group_outing,True,False,0.7647,True
GRP_0002132,ACCT_00964,TP_2023_038,ORD_00341697,54,676.35,corporate,group_outing,True,True,0.9259,True
GRP_0002133,ACCT_00718,TP_2025_042,ORD_00341698,34,375.91,community_group,corporate_night,False,False,0.7941,True
GRP_0002134,ACCT_00809,TP_2025_037,ORD_00341699,35,489.53,church,church_night,False,False,0.7429,True
GRP_0002135,ACCT_00048,TP_2023_009,ORD_00341700,24,250.76,church,church_night,True,False,0.8750,True
GRP_0002136,ACCT_00329,TP_2023_009,ORD_00341701,17,237.74,nonprofit,church_night,True,False,0.9412,True
GRP_0002137,ACCT_00591,TP_2023_030,ORD_00341702,33,321.90,corporate,group_outing,True,True,0.7879,True
GRP_0002138,ACCT_00864,TP_2024_044,ORD_00341703,48,1381.76,youth_sports,youth_sports_night,True,False,0.9375,True
GRP_0002139,ACCT_00565,TP_2023_052,ORD_00341704,64,1551.13,youth_sports,youth_sports_night,True,False,0.8594,True
GRP_0002140,ACCT_00576,TP_2024_003,ORD_00341705,22,166.17,nonprofit,fundraiser,False,False,0.8182,True
GRP_0002141,ACCT_00967,TP_2025_041,ORD_00341706,72,917.75,corporate,group_outing,False,True,0.8056,True
GRP_0002142,ACCT_00182,TP_2023_001,ORD_00341707,112,1724.52,school,school_night,True,False,0.8304,True
GRP_0002143,ACCT_00381,TP_2023_036,ORD_00341708,70,1498.35,school,school_night,True,False,0.8571,True
GRP_0002144,ACCT_00860,TP_2025_064,ORD_00341709,49,451.08,corporate,corporate_night,True,False,0.7551,True
GRP_0002145,ACCT_00202,TP_2023_013,ORD_00341710,49,607.06,community_group,school_night,True,False,0.9388,True
GRP_0002146,ACCT_00203,TP_2023_054,ORD_00341711,22,446.13,community_group,school_night,False,False,0.6818,True
GRP_0002147,ACCT_00059,TP_2023_052,ORD_00341712,67,656.37,church,church_night,False,False,0.7313,True
GRP_0002148,ACCT_00206,TP_2024_046,ORD_00341713,21,203.61,youth_sports,youth_sports_night,True,False,0.8095,True
GRP_0002149,ACCT_01153,TP_2023_015,ORD_00341714,69,790.92,youth_sports,youth_sports_night,True,False,0.9130,True
GRP_0002150,ACCT_00809,TP_2023_047,ORD_00341715,21,215.40,church,group_outing,False,False,0.8095,True
GRP_0002151,ACCT_00425,TP_2025_051,ORD_00341716,57,1550.44,healthcare,team_event,False,True,0.8596,True
GRP_0002152,ACCT_00201,TP_2025_001,ORD_00341717,85,845.06,corporate,corporate_night,True,True,0.9294,True
GRP_0002153,ACCT_00077,TP_2024_016,ORD_00341718,80,847.90,school,fundraiser,False,False,0.9250,True
GRP_0002154,ACCT_00303,TP_2023_011,ORD_00341719,85,975.08,corporate,corporate_night,True,False,0.7647,True
GRP_0002155,ACCT_00322,TP_2025_046,ORD_00341720,29,518.82,local_business,youth_sports_night,True,False,0.7241,True
GRP_0002156,ACCT_00483,TP_2023_008,ORD_00341721,56,589.32,community_group,community_night,True,False,0.8571,True
GRP_0002157,ACCT_00987,TP_2024_003,ORD_00341722,97,1533.72,school,school_night,False,False,0.8660,True
GRP_0002158,ACCT_00561,TP_2025_028,ORD_00341723,107,1155.01,school,school_night,False,False,0.9065,True
GRP_0002159,ACCT_00147,TP_2024_048,ORD_00341724,66,705.07,corporate,team_event,True,True,0.8182,True
GRP_0002160,ACCT_00757,TP_2024_026,ORD_00341725,78,1128.76,church,church_night,True,False,0.8590,True
GRP_0002161,ACCT_00993,TP_2023_013,ORD_00341726,38,441.40,healthcare,team_event,False,True,0.9211,True
GRP_0002162,ACCT_01191,TP_2025_047,ORD_00341727,67,535.48,youth_sports,youth_sports_night,False,False,0.7761,True
GRP_0002163,ACCT_00183,TP_2025_040,ORD_00341728,12,135.03,nonprofit,school_night,True,False,0.8333,True
GRP_0002164,ACCT_00536,TP_2024_011,ORD_00341729,63,1344.33,community_group,youth_sports_night,False,False,0.8254,True
GRP_0002165,ACCT_00957,TP_2024_061,ORD_00341730,94,1074.44,youth_sports,team_event,False,False,0.9255,True
GRP_0002166,ACCT_01057,TP_2023_013,ORD_00341731,111,1130.19,school,school_night,False,False,0.9550,True
GRP_0002167,ACCT_00624,TP_2024_058,ORD_00341732,90,1524.90,corporate,group_outing,False,True,0.8444,True
GRP_0002168,ACCT_00346,TP_2024_055,ORD_00341733,66,1534.89,school,fundraiser,True,False,0.9242,True
GRP_0002169,ACCT_00072,TP_2024_021,ORD_00341734,27,235.77,community_group,community_night,False,False,0.8148,True
GRP_0002170,ACCT_00074,TP_2024_044,ORD_00341735,48,435.78,community_group,church_night,False,False,0.8750,True
GRP_0002171,ACCT_00638,TP_2023_011,ORD_00341736,31,288.51,local_business,church_night,False,False,0.7097,True
GRP_0002172,ACCT_01065,TP_2025_067,ORD_00341737,80,1516.10,corporate,corporate_night,False,True,0.8750,True
GRP_0002173,ACCT_00165,TP_2023_023,ORD_00341738,40,594.41,corporate,group_outing,False,True,0.8500,True
GRP_0002174,ACCT_00532,TP_2025_035,ORD_00341739,83,925.85,school,fundraiser,False,False,0.8072,True
GRP_0002175,ACCT_00296,TP_2023_059,ORD_00341740,73,1850.01,church,church_night,True,False,0.8493,True
GRP_0002176,ACCT_00968,TP_2023_028,ORD_00341741,37,400.38,youth_sports,team_event,True,False,0.9189,True
GRP_0002177,ACCT_00900,TP_2023_067,ORD_00341742,70,861.24,school,fundraiser,False,False,0.9286,True
GRP_0002178,ACCT_00602,TP_2025_053,ORD_00341743,30,448.74,school,fundraiser,True,False,0.8333,True
GRP_0002179,ACCT_00973,TP_2025_059,ORD_00341744,62,953.22,church,group_outing,True,False,0.8387,True
GRP_0002180,ACCT_00850,TP_2023_009,ORD_00341745,52,674.38,youth_sports,youth_sports_night,True,False,0.8846,True
GRP_0002181,ACCT_00361,TP_2023_068,ORD_00341746,40,470.41,community_group,church_night,True,False,0.9500,True
GRP_0002182,ACCT_00175,TP_2025_064,ORD_00341747,39,505.74,local_business,team_event,False,True,0.8205,True
GRP_0002183,ACCT_00474,TP_2025_041,ORD_00341748,48,717.06,youth_sports,team_event,True,False,0.8958,True
GRP_0002184,ACCT_00114,TP_2025_048,ORD_00341749,20,313.13,nonprofit,corporate_night,True,False,0.9000,True
GRP_0002185,ACCT_00354,TP_2023_007,ORD_00341750,26,481.97,corporate,group_outing,True,False,0.9615,True
GRP_0002186,ACCT_00004,TP_2024_062,ORD_00341751,32,922.84,corporate,corporate_night,True,True,0.9062,True
GRP_0002187,ACCT_00109,TP_2025_043,ORD_00341752,57,470.17,school,school_night,True,False,0.9123,True
GRP_0002188,ACCT_00513,TP_2025_048,ORD_00341753,66,455.53,corporate,corporate_night,True,True,0.7879,True
GRP_0002189,ACCT_00189,TP_2024_005,ORD_00341754,29,335.44,youth_sports,youth_sports_night,True,False,1.0000,True
GRP_0002190,ACCT_00198,TP_2025_024,ORD_00341755,60,640.19,church,church_night,True,False,0.7500,True
GRP_0002191,ACCT_00866,TP_2025_041,ORD_00341756,31,520.98,healthcare,group_outing,False,True,0.8387,True
GRP_0002192,ACCT_01172,TP_2024_014,ORD_00341757,90,2413.54,corporate,group_outing,False,True,0.8556,True
GRP_0002193,ACCT_00949,TP_2024_035,ORD_00341758,61,1802.02,healthcare,fundraiser,False,True,0.8852,True
GRP_0002194,ACCT_00376,TP_2025_037,ORD_00341759,34,295.12,youth_sports,youth_sports_night,True,False,0.9706,True
GRP_0002195,ACCT_00347,TP_2024_008,ORD_00341760,29,333.33,local_business,team_event,True,False,0.8621,True
GRP_0002196,ACCT_01092,TP_2025_031,ORD_00341761,36,507.08,corporate,group_outing,True,True,0.8611,True
GRP_0002197,ACCT_00159,TP_2023_043,ORD_00341762,115,2359.90,school,school_night,False,False,0.9391,True
GRP_0002198,ACCT_00246,TP_2023_061,ORD_00341763,49,629.83,corporate,corporate_night,False,True,0.8776,True
GRP_0002199,ACCT_01007,TP_2025_007,ORD_00341764,37,422.89,youth_sports,team_event,True,False,0.9459,True
GRP_0002200,ACCT_00887,TP_2025_043,ORD_00341765,85,720.73,youth_sports,youth_sports_night,True,False,0.9294,True
GRP_0002201,ACCT_00464,TP_2025_012,ORD_00341766,57,1301.34,corporate,corporate_night,False,True,0.8947,True
GRP_0002202,ACCT_00583,TP_2025_054,ORD_00341767,38,406.52,local_business,school_night,True,False,0.7632,True
GRP_0002203,ACCT_00972,TP_2023_062,ORD_00341768,45,544.99,community_group,church_night,True,False,0.8889,True
GRP_0002204,ACCT_00793,TP_2024_029,ORD_00341769,27,426.37,nonprofit,corporate_night,True,False,0.8889,True
GRP_0002205,ACCT_00734,TP_2024_065,ORD_00341770,65,1006.87,church,church_night,True,False,0.7538,True
GRP_0002206,ACCT_00387,TP_2023_039,ORD_00341771,66,699.30,corporate,corporate_night,True,True,0.8030,True
GRP_0002207,ACCT_00902,TP_2024_030,ORD_00341772,37,863.02,corporate,team_event,True,True,0.8108,True
GRP_0002208,ACCT_00888,TP_2023_014,ORD_00341773,29,301.49,corporate,group_outing,True,False,0.9655,True
GRP_0002209,ACCT_00210,TP_2024_016,ORD_00341774,25,664.27,community_group,fundraiser,True,False,0.7600,True
GRP_0002210,ACCT_00205,TP_2025_025,ORD_00341775,81,1044.30,corporate,group_outing,True,True,0.8642,True
GRP_0002211,ACCT_00517,TP_2023_041,ORD_00341776,52,565.98,corporate,corporate_night,True,True,0.8462,True
GRP_0002212,ACCT_00549,TP_2025_044,ORD_00341777,93,928.04,youth_sports,youth_sports_night,True,False,0.8710,True
GRP_0002213,ACCT_00357,TP_2023_052,ORD_00341778,44,575.69,healthcare,school_night,True,True,0.7955,True
GRP_0002214,ACCT_00570,TP_2024_051,ORD_00341779,70,601.41,school,school_night,True,False,0.9429,True
GRP_0002215,ACCT_00859,TP_2023_069,ORD_00341780,49,933.18,nonprofit,community_night,True,False,0.7755,True
GRP_0002216,ACCT_00909,TP_2024_040,ORD_00341781,63,805.06,church,church_night,True,False,0.8254,True
GRP_0002217,ACCT_00537,TP_2025_052,ORD_00341782,100,1236.11,youth_sports,youth_sports_night,False,False,0.8200,True
GRP_0002218,ACCT_00283,TP_2025_065,ORD_00341783,21,334.24,corporate,group_outing,True,False,0.8095,True
GRP_0002219,ACCT_00905,TP_2025_040,ORD_00341784,50,349.56,nonprofit,group_outing,True,False,0.8400,True
GRP_0002220,ACCT_00298,TP_2023_034,ORD_00341785,61,693.18,nonprofit,group_outing,True,False,0.8033,True
GRP_0002221,ACCT_00876,TP_2025_038,ORD_00341786,65,999.45,community_group,community_night,True,False,0.7846,True
GRP_0002222,ACCT_00342,TP_2024_007,ORD_00341787,48,633.50,corporate,corporate_night,False,True,0.8542,True
GRP_0002223,ACCT_01053,TP_2025_005,ORD_00341788,28,296.64,youth_sports,youth_sports_night,False,False,0.8571,True
GRP_0002224,ACCT_00122,TP_2024_059,ORD_00341789,89,2014.83,youth_sports,team_event,True,False,0.8427,True
GRP_0002225,ACCT_00919,TP_2024_041,ORD_00341790,17,227.61,local_business,church_night,True,False,0.8235,True
GRP_0002226,ACCT_00673,TP_2025_058,ORD_00341791,46,279.87,school,group_outing,True,False,0.8261,True
GRP_0002227,ACCT_00605,TP_2023_003,ORD_00341792,60,513.26,local_business,church_night,True,True,0.9167,True
GRP_0002228,ACCT_00921,TP_2023_053,ORD_00341793,42,328.03,church,church_night,False,False,0.8095,True
GRP_0002229,ACCT_00541,TP_2025_035,ORD_00341794,57,851.18,nonprofit,community_night,True,False,0.7544,True
GRP_0002230,ACCT_00430,TP_2023_058,ORD_00341795,45,647.73,corporate,group_outing,True,True,0.8222,True
GRP_0002231,ACCT_01124,TP_2024_029,ORD_00341796,20,232.39,corporate,corporate_night,True,False,0.8500,True
GRP_0002232,ACCT_00563,TP_2025_056,ORD_00341797,20,229.67,corporate,group_outing,True,False,0.9500,True
GRP_0002233,ACCT_00516,TP_2023_048,ORD_00341798,87,1181.77,school,school_night,True,False,0.8621,True
GRP_0002234,ACCT_00165,TP_2024_016,ORD_00341799,47,644.19,corporate,group_outing,False,True,0.9149,True
GRP_0002235,ACCT_00002,TP_2024_050,ORD_00341800,36,384.00,corporate,corporate_night,True,True,0.8889,True
GRP_0002236,ACCT_01184,TP_2024_059,ORD_00341801,44,442.18,school,school_night,True,False,0.8182,True
GRP_0002237,ACCT_00529,TP_2024_054,ORD_00341802,61,742.92,nonprofit,youth_sports_night,True,False,0.8197,True
GRP_0002238,ACCT_00876,TP_2023_046,ORD_00341803,52,754.37,community_group,group_outing,True,False,0.7500,True
GRP_0002239,ACCT_01084,TP_2025_012,ORD_00341804,61,855.43,healthcare,church_night,True,True,0.8197,True
GRP_0002240,ACCT_00636,TP_2024_057,ORD_00341805,34,209.54,youth_sports,youth_sports_night,True,False,0.8824,True
GRP_0002241,ACCT_00380,TP_2024_018,ORD_00341806,28,310.00,local_business,corporate_night,True,False,0.8571,True
GRP_0002242,ACCT_00530,TP_2025_024,ORD_00341807,33,802.89,community_group,group_outing,True,False,0.7879,True
GRP_0002243,ACCT_00467,TP_2023_066,ORD_00341808,77,749.89,church,community_night,False,False,0.8442,True
GRP_0002244,ACCT_00680,TP_2025_034,ORD_00341809,51,396.08,church,church_night,False,False,0.8039,True
GRP_0002245,ACCT_00476,TP_2025_045,ORD_00341810,53,494.51,school,fundraiser,True,False,0.8868,True
GRP_0002246,ACCT_00775,TP_2023_029,ORD_00341811,53,736.64,corporate,corporate_night,True,True,0.7925,True
GRP_0002247,ACCT_00842,TP_2023_020,ORD_00341812,24,211.96,healthcare,team_event,True,False,0.9583,True
GRP_0002248,ACCT_00872,TP_2025_066,ORD_00341813,101,1428.52,school,group_outing,True,False,0.8812,True
GRP_0002249,ACCT_00989,TP_2023_020,ORD_00341814,116,1106.22,school,group_outing,True,False,0.9138,True
GRP_0002250,ACCT_00330,TP_2025_036,ORD_00341815,55,833.26,local_business,community_night,True,True,0.8545,True
GRP_0002251,ACCT_00354,TP_2023_043,ORD_00341816,88,844.18,corporate,group_outing,True,True,0.9205,True
GRP_0002252,ACCT_00008,TP_2025_058,ORD_00341817,32,814.51,school,fundraiser,False,False,0.7188,True
GRP_0002253,ACCT_00725,TP_2023_052,ORD_00341818,39,373.58,healthcare,church_night,True,True,0.7949,True
GRP_0002254,ACCT_01080,TP_2024_038,ORD_00341819,47,261.05,school,group_outing,True,False,0.9787,True
GRP_0002255,ACCT_00028,TP_2024_026,ORD_00341820,56,807.31,corporate,team_event,False,True,0.8214,True
GRP_0002256,ACCT_00341,TP_2023_004,ORD_00341821,44,449.89,corporate,corporate_night,False,True,0.8409,True
GRP_0002257,ACCT_00887,TP_2025_008,ORD_00341822,52,461.48,youth_sports,youth_sports_night,True,False,0.8846,True
GRP_0002258,ACCT_00572,TP_2025_044,ORD_00341823,74,1156.82,church,church_night,True,False,0.8649,True
GRP_0002259,ACCT_01101,TP_2025_026,ORD_00341824,44,465.54,nonprofit,corporate_night,True,False,0.8409,True
GRP_0002260,ACCT_00010,TP_2024_065,ORD_00341825,33,382.94,church,church_night,False,False,0.7273,True
GRP_0002261,ACCT_00641,TP_2025_009,ORD_00341826,57,426.72,corporate,group_outing,True,True,0.8596,True
GRP_0002262,ACCT_00956,TP_2025_068,ORD_00341827,23,282.33,corporate,corporate_night,False,False,0.8696,True
GRP_0002263,ACCT_01138,TP_2025_064,ORD_00341828,66,994.24,youth_sports,team_event,False,False,0.8030,True
GRP_0002264,ACCT_00409,TP_2025_015,ORD_00341829,34,222.23,nonprofit,fundraiser,True,False,0.7647,True
GRP_0002265,ACCT_00487,TP_2023_028,ORD_00341830,84,1148.50,youth_sports,youth_sports_night,True,False,0.8571,True
GRP_0002266,ACCT_00567,TP_2025_042,ORD_00341831,52,834.27,community_group,school_night,False,False,0.8077,True
GRP_0002267,ACCT_00696,TP_2023_032,ORD_00341832,59,1196.41,school,group_outing,False,False,0.8814,True
GRP_0002268,ACCT_01086,TP_2023_062,ORD_00341833,99,1239.15,youth_sports,youth_sports_night,True,False,0.9495,True
GRP_0002269,ACCT_00726,TP_2025_021,ORD_00341834,26,236.48,church,group_outing,True,False,0.8077,True
GRP_0002270,ACCT_00538,TP_2023_004,ORD_00341835,62,1224.26,school,school_night,True,False,0.8387,True
GRP_0002271,ACCT_00829,TP_2023_031,ORD_00341836,71,713.68,church,church_night,False,False,0.8732,True
GRP_0002272,ACCT_00618,TP_2024_034,ORD_00341837,76,1043.34,corporate,corporate_night,True,True,0.9211,True
GRP_0002273,ACCT_00240,TP_2023_024,ORD_00341838,56,1055.80,youth_sports,youth_sports_night,False,False,0.8750,True
GRP_0002274,ACCT_00701,TP_2023_042,ORD_00341839,99,1868.51,school,school_night,False,False,0.8081,True
GRP_0002275,ACCT_00663,TP_2025_015,ORD_00341840,60,611.36,school,school_night,False,False,0.8333,True
GRP_0002276,ACCT_00952,TP_2023_017,ORD_00341841,58,509.00,nonprofit,school_night,False,False,0.7759,True
GRP_0002277,ACCT_00221,TP_2024_005,ORD_00341842,36,401.64,church,church_night,True,False,0.9722,True
GRP_0002278,ACCT_00688,TP_2025_011,ORD_00341843,73,1191.61,corporate,corporate_night,True,False,0.7671,True
GRP_0002279,ACCT_01023,TP_2024_011,ORD_00341844,21,190.88,corporate,corporate_night,False,False,0.9048,True
GRP_0002280,ACCT_00368,TP_2025_057,ORD_00341845,85,870.69,youth_sports,youth_sports_night,False,False,0.9294,True
GRP_0002281,ACCT_00808,TP_2023_028,ORD_00341846,43,615.05,youth_sports,youth_sports_night,True,False,0.7907,True
GRP_0002282,ACCT_00847,TP_2024_038,ORD_00341847,22,258.36,community_group,youth_sports_night,True,False,0.7727,True
GRP_0002283,ACCT_00155,TP_2025_068,ORD_00341848,55,653.12,school,fundraiser,True,False,0.8727,True
GRP_0002284,ACCT_00773,TP_2025_007,ORD_00341849,39,370.49,healthcare,church_night,True,True,0.9231,True
GRP_0002285,ACCT_00650,TP_2024_006,ORD_00341850,57,470.14,youth_sports,youth_sports_night,True,False,0.9123,True
GRP_0002286,ACCT_00346,TP_2023_018,ORD_00341851,55,826.41,school,fundraiser,True,False,0.8727,True
GRP_0002287,ACCT_00882,TP_2023_022,ORD_00341852,67,757.61,corporate,team_event,True,False,0.7463,True
GRP_0002288,ACCT_00403,TP_2024_052,ORD_00341853,27,319.38,corporate,corporate_night,True,False,0.8519,True
GRP_0002289,ACCT_00611,TP_2025_015,ORD_00341854,56,667.46,nonprofit,fundraiser,True,False,0.8750,True
GRP_0002290,ACCT_00931,TP_2024_058,ORD_00341855,31,784.36,corporate,corporate_night,False,False,0.6452,True
GRP_0002291,ACCT_00800,TP_2023_067,ORD_00341856,20,283.11,community_group,school_night,False,False,0.9500,True
GRP_0002292,ACCT_00392,TP_2025_054,ORD_00341857,47,781.39,school,school_night,True,False,0.8723,True
GRP_0002293,ACCT_00921,TP_2024_060,ORD_00341858,42,657.76,church,church_night,False,False,0.7143,True
GRP_0002294,ACCT_01099,TP_2025_026,ORD_00341859,108,766.97,school,school_night,True,False,0.9167,True
GRP_0002295,ACCT_00598,TP_2023_029,ORD_00341860,52,813.13,corporate,corporate_night,False,False,0.7692,True
GRP_0002296,ACCT_00571,TP_2024_027,ORD_00341861,47,396.13,corporate,group_outing,False,False,0.7021,True
GRP_0002297,ACCT_00402,TP_2023_002,ORD_00341862,30,587.09,community_group,school_night,False,False,0.8667,True
GRP_0002298,ACCT_00489,TP_2025_054,ORD_00341863,18,376.41,local_business,group_outing,False,False,0.7778,True
GRP_0002299,ACCT_00818,TP_2024_041,ORD_00341864,52,821.43,local_business,group_outing,True,False,0.7692,True
GRP_0002300,ACCT_01094,TP_2024_024,ORD_00341865,61,1224.81,corporate,corporate_night,False,True,0.8852,True
GRP_0002301,ACCT_00482,TP_2023_006,ORD_00341866,45,444.64,youth_sports,youth_sports_night,True,False,0.8667,True
GRP_0002302,ACCT_00930,TP_2024_039,ORD_00341867,40,594.98,youth_sports,youth_sports_night,True,False,0.9500,True
GRP_0002303,ACCT_01007,TP_2025_040,ORD_00341868,54,563.04,youth_sports,youth_sports_night,True,False,0.8519,True
GRP_0002304,ACCT_00489,TP_2024_017,ORD_00341869,56,694.52,local_business,group_outing,False,True,0.9821,True
GRP_0002305,ACCT_00038,TP_2023_066,ORD_00341870,12,102.69,nonprofit,corporate_night,True,False,0.8333,True
GRP_0002306,ACCT_00532,TP_2025_008,ORD_00341871,118,2436.57,school,school_night,False,False,0.8729,True
GRP_0002307,ACCT_00450,TP_2025_063,ORD_00341872,64,911.24,youth_sports,youth_sports_night,True,False,0.9219,True
GRP_0002308,ACCT_00244,TP_2024_025,ORD_00341873,94,1122.90,school,school_night,False,False,0.8298,True
GRP_0002309,ACCT_01160,TP_2023_007,ORD_00341874,61,736.68,youth_sports,youth_sports_night,False,False,0.9344,True
GRP_0002310,ACCT_01101,TP_2025_065,ORD_00341875,16,325.74,nonprofit,fundraiser,True,False,0.8125,True
GRP_0002311,ACCT_00175,TP_2024_020,ORD_00341876,41,469.20,local_business,fundraiser,False,False,0.7561,True
GRP_0002312,ACCT_00759,TP_2024_052,ORD_00341877,64,798.72,school,fundraiser,False,False,0.7969,True
GRP_0002313,ACCT_00915,TP_2024_012,ORD_00341878,50,590.24,nonprofit,school_night,False,False,0.8600,True
GRP_0002314,ACCT_01039,TP_2025_060,ORD_00341879,60,1481.89,school,school_night,True,False,0.8167,True
GRP_0002315,ACCT_00312,TP_2023_037,ORD_00341880,23,316.00,community_group,fundraiser,True,False,0.9130,True
GRP_0002316,ACCT_00640,TP_2024_033,ORD_00341881,62,950.11,church,church_night,False,False,0.7258,True
GRP_0002317,ACCT_00328,TP_2023_020,ORD_00341882,72,1353.59,youth_sports,youth_sports_night,True,False,0.9306,True
GRP_0002318,ACCT_01133,TP_2025_015,ORD_00341883,65,579.97,church,church_night,True,False,0.8308,True
GRP_0002319,ACCT_00173,TP_2023_049,ORD_00341884,18,130.45,corporate,corporate_night,True,False,0.9444,True
GRP_0002320,ACCT_00665,TP_2023_037,ORD_00341885,43,575.48,school,fundraiser,True,False,0.9070,True
GRP_0002321,ACCT_01069,TP_2023_028,ORD_00341886,86,1681.75,school,school_night,False,False,0.8605,True
GRP_0002322,ACCT_01001,TP_2025_021,ORD_00341887,84,2412.76,corporate,group_outing,True,True,0.9048,True
GRP_0002323,ACCT_00842,TP_2024_029,ORD_00341888,53,1267.51,healthcare,youth_sports_night,True,True,0.8679,True
GRP_0002324,ACCT_01117,TP_2023_056,ORD_00341889,94,2315.94,school,fundraiser,True,False,0.9362,True
GRP_0002325,ACCT_00087,TP_2023_047,ORD_00341890,78,2588.20,corporate,group_outing,True,True,0.8077,True
GRP_0002326,ACCT_01157,TP_2025_061,ORD_00341891,30,483.61,nonprofit,fundraiser,True,False,0.8000,True
GRP_0002327,ACCT_00408,TP_2024_008,ORD_00341892,78,1562.62,corporate,corporate_night,True,True,0.8333,True
GRP_0002328,ACCT_01165,TP_2023_025,ORD_00341893,31,835.33,school,school_night,True,False,0.9355,True
GRP_0002329,ACCT_00407,TP_2025_050,ORD_00341894,58,677.79,corporate,team_event,True,True,0.9310,True
GRP_0002330,ACCT_00688,TP_2025_004,ORD_00341895,40,487.27,corporate,group_outing,True,False,0.7500,True
GRP_0002331,ACCT_00361,TP_2025_028,ORD_00341896,20,277.98,community_group,community_night,True,False,0.8000,True
GRP_0002332,ACCT_00140,TP_2025_064,ORD_00341897,51,779.23,corporate,group_outing,True,True,0.8824,True
GRP_0002333,ACCT_00034,TP_2025_001,ORD_00341898,56,683.89,youth_sports,youth_sports_night,False,False,0.9286,True
GRP_0002334,ACCT_01183,TP_2025_069,ORD_00341899,48,501.97,community_group,youth_sports_night,True,False,0.7917,True
GRP_0002335,ACCT_00954,TP_2024_015,ORD_00341900,27,387.89,school,fundraiser,True,False,0.8889,True
GRP_0002336,ACCT_00434,TP_2024_012,ORD_00341901,55,1439.49,corporate,corporate_night,True,True,0.9091,True
GRP_0002337,ACCT_00019,TP_2025_003,ORD_00341902,53,453.68,church,church_night,False,False,0.8302,True
GRP_0002338,ACCT_00827,TP_2023_049,ORD_00341903,13,192.19,local_business,community_night,True,False,0.9231,True
GRP_0002339,ACCT_00878,TP_2024_019,ORD_00341904,46,566.46,community_group,church_night,True,False,0.7609,True
GRP_0002340,ACCT_00736,TP_2025_013,ORD_00341905,26,536.35,nonprofit,team_event,False,False,0.8462,True
GRP_0002341,ACCT_00496,TP_2023_034,ORD_00341906,27,366.07,nonprofit,fundraiser,False,False,0.7037,True
GRP_0002342,ACCT_00915,TP_2024_044,ORD_00341907,16,162.15,nonprofit,youth_sports_night,False,False,0.8750,True
GRP_0002343,ACCT_00170,TP_2025_058,ORD_00341908,52,588.89,community_group,school_night,True,False,0.7308,True
GRP_0002344,ACCT_00930,TP_2023_064,ORD_00341909,39,551.36,youth_sports,youth_sports_night,True,False,0.7436,True
GRP_0002345,ACCT_00617,TP_2023_056,ORD_00341910,83,821.55,corporate,corporate_night,True,True,0.9036,True
GRP_0002346,ACCT_00596,TP_2025_005,ORD_00341911,43,518.51,local_business,group_outing,True,True,0.7907,True
GRP_0002347,ACCT_00001,TP_2025_051,ORD_00341912,30,592.54,school,fundraiser,True,False,0.8667,True
GRP_0002348,ACCT_00800,TP_2025_030,ORD_00341913,43,563.75,community_group,community_night,False,False,0.6977,True
GRP_0002349,ACCT_00063,TP_2024_031,ORD_00341914,69,523.14,corporate,group_outing,True,True,0.8116,True
GRP_0002350,ACCT_00427,TP_2024_061,ORD_00341915,46,454.30,school,school_night,True,False,0.8913,True
GRP_0002351,ACCT_00887,TP_2024_057,ORD_00341916,24,149.84,youth_sports,team_event,True,False,0.8750,True
GRP_0002352,ACCT_00693,TP_2024_020,ORD_00341917,70,1398.88,corporate,group_outing,True,True,0.8286,True
GRP_0002353,ACCT_01047,TP_2025_014,ORD_00341918,34,621.35,nonprofit,fundraiser,True,False,0.8529,True
GRP_0002354,ACCT_00579,TP_2024_067,ORD_00341919,19,268.80,healthcare,group_outing,False,False,0.8421,True
GRP_0002355,ACCT_01151,TP_2025_064,ORD_00341920,80,1685.68,youth_sports,team_event,True,False,0.8125,True
GRP_0002356,ACCT_00430,TP_2025_060,ORD_00341921,18,240.62,corporate,corporate_night,True,False,0.8333,True
