account_id,account_name,account_type,account_owner,industry,city,zip_code,first_purchase_date,last_purchase_date,renewal_status,corporate_prospect_flag,synthetic_data_flag
ACCT_00404,Synthetic Nonprofit Account 0404,nonprofit,Group Sales Rep B,nonprofit,Athens,35611,2023-07-25,2024-08-28,lapsed,False,True
ACCT_00405,Synthetic Healthcare Account 0405,healthcare,Sales Rep A,healthcare,Hazel Green,35750,2024-08-07,2025-07-31,lapsed,True,True
ACCT_00406,Synthetic Youth Sports Account 0406,youth_sports,Group Sales Rep A,youth_sports,Athens,35611,2023-06-06,2025-06-14,new,False,True
ACCT_00407,Synthetic Corporate Account 0407,corporate,Sales Rep C,finance,Owens Cross Roads,35763,2023-05-05,2023-05-24,active,True,True
ACCT_00408,Synthetic Corporate Account 0408,corporate,Group Sales Rep B,professional_services,Harvest,35749,2024-05-22,2025-08-27,active,True,True
ACCT_00409,Synthetic Nonprofit Account 0409,nonprofit,Sales Rep C,nonprofit,Meridianville,35759,2023-08-10,2025-06-18,active,False,True
ACCT_00410,Synthetic Corporate Account 0410,corporate,Sales Rep B,finance,Meridianville,35759,2024-04-14,2025-09-14,renewal_target,True,True
ACCT_00411,Synthetic Local Business Account 0411,local_business,Business Development Rep,restaurant,Owens Cross Roads,35763,2023-06-21,2023-08-27,lapsed,True,True
ACCT_00412,Synthetic Corporate Account 0412,corporate,Sales Rep B,technology,Decatur,35601,2024-05-26,2025-08-26,active,True,True
ACCT_00413,Synthetic School Account 0413,school,Sales Rep C,education,Athens,35611,2023-09-05,2025-04-06,active,False,True
ACCT_00414,Synthetic Youth Sports Account 0414,youth_sports,Business Development Rep,youth_sports,Madison,35758,2024-07-14,2025-07-03,active,False,True
ACCT_00415,Synthetic Church Account 0415,church,Sales Rep A,faith_community,Meridianville,35759,2024-06-21,2025-04-05,active,False,True
ACCT_00416,Synthetic School Account 0416,school,Business Development Rep,education,Florence,35630,2024-04-10,2024-07-12,active,False,True
ACCT_00417,Synthetic Local Business Account 0417,local_business,Sales Rep A,service_business,Harvest,35749,2024-05-12,2024-08-11,active,True,True
ACCT_00418,Synthetic Corporate Account 0418,corporate,Group Sales Rep B,technology,Huntsville,35801,2024-09-08,2025-04-09,active,True,True
ACCT_00419,Synthetic Corporate Account 0419,corporate,Group Sales Rep A,manufacturing,Owens Cross Roads,35763,2024-05-26,2024-08-28,active,True,True
ACCT_00420,Synthetic Youth Sports Account 0420,youth_sports,Group Sales Rep B,youth_sports,Athens,35611,2025-04-11,2025-08-31,active,False,True
ACCT_00421,Synthetic Youth Sports Account 0421,youth_sports,Group Sales Rep B,youth_sports,Owens Cross Roads,35763,2023-05-04,2024-06-05,active,False,True
ACCT_00422,Synthetic Corporate Account 0422,corporate,Group Sales Rep A,construction,Huntsville,35801,2025-05-27,2025-09-10,renewal_target,True,True
ACCT_00423,Synthetic Youth Sports Account 0423,youth_sports,Sales Rep A,youth_sports,Madison,35758,2023-08-11,2025-04-08,new,False,True
ACCT_00424,Synthetic Corporate Account 0424,corporate,Group Sales Rep A,manufacturing,Florence,35630,2023-09-09,2024-07-10,active,True,True
ACCT_00425,Synthetic Healthcare Account 0425,healthcare,Business Development Rep,healthcare,Meridianville,35759,2023-06-09,2024-04-11,new,True,True
ACCT_00426,Synthetic Corporate Account 0426,corporate,Group Sales Rep B,construction,Owens Cross Roads,35763,2023-05-05,2024-05-25,lapsed,True,True
ACCT_00427,Synthetic School Account 0427,school,Sales Rep C,education,Florence,35630,2023-05-03,2024-07-13,renewal_target,False,True
ACCT_00428,Synthetic Community Group Account 0428,community_group,Group Sales Rep B,community,Owens Cross Roads,35763,2023-05-17,2023-06-21,renewal_target,False,True
ACCT_00429,Synthetic Corporate Account 0429,corporate,Sales Rep B,finance,Decatur,35601,2023-07-25,2024-08-29,lapsed,True,True
ACCT_00430,Synthetic Corporate Account 0430,corporate,Group Sales Rep B,construction,Decatur,35601,2024-06-22,2025-05-30,active,True,True
ACCT_00431,Synthetic School Account 0431,school,Sales Rep A,education,Hazel Green,35750,2025-04-09,2025-09-11,active,False,True
ACCT_00432,Synthetic School Account 0432,school,Group Sales Rep B,education,Meridianville,35759,2025-04-11,2025-08-02,new,False,True
ACCT_00433,Synthetic Healthcare Account 0433,healthcare,Sales Rep A,healthcare,Harvest,35749,2023-07-30,2024-06-18,renewal_target,True,True
ACCT_00434,Synthetic Corporate Account 0434,corporate,Sales Rep B,construction,Harvest,35749,2023-07-09,2025-04-24,active,True,True
ACCT_00435,Synthetic School Account 0435,school,Business Development Rep,education,Florence,35630,2023-06-20,2024-07-06,active,False,True
ACCT_00436,Synthetic School Account 0436,school,Business Development Rep,education,Florence,35630,2023-05-26,2023-08-23,active,False,True
ACCT_00437,Synthetic Nonprofit Account 0437,nonprofit,Group Sales Rep A,nonprofit,Athens,35611,2023-08-09,2024-04-26,active,False,True
ACCT_00438,Synthetic Church Account 0438,church,Sales Rep B,faith_community,Cullman,35055,2025-04-12,2025-06-17,new,False,True
ACCT_00439,Synthetic Nonprofit Account 0439,nonprofit,Sales Rep A,nonprofit,Florence,35630,2023-04-23,2024-08-10,new,False,True
ACCT_00440,Synthetic Corporate Account 0440,corporate,Business Development Rep,professional_services,Decatur,35601,2024-08-10,2025-08-17,active,True,True
ACCT_00441,Synthetic Corporate Account 0441,corporate,Business Development Rep,technology,Owens Cross Roads,35763,2025-04-24,2025-06-20,new,True,True
ACCT_00442,Synthetic School Account 0442,school,Sales Rep C,education,Harvest,35749,2023-05-26,2023-06-24,renewal_target,False,True
ACCT_00443,Synthetic Youth Sports Account 0443,youth_sports,Sales Rep C,youth_sports,Cullman,35055,2024-09-04,2024-09-07,lapsed,True,True
ACCT_00444,Synthetic School Account 0444,school,Sales Rep A,education,Decatur,35601,2023-06-23,2023-07-30,active,False,True
ACCT_00445,Synthetic Youth Sports Account 0445,youth_sports,Sales Rep C,youth_sports,Owens Cross Roads,35763,2024-04-27,2025-04-11,active,False,True
ACCT_00446,Synthetic Youth Sports Account 0446,youth_sports,Group Sales Rep A,youth_sports,Hazel Green,35750,2023-05-06,2025-07-02,new,False,True
ACCT_00447,Synthetic Local Business Account 0447,local_business,Sales Rep A,restaurant,Huntsville,35801,2023-05-06,2023-05-27,active,True,True
ACCT_00448,Synthetic Youth Sports Account 0448,youth_sports,Group Sales Rep A,youth_sports,Athens,35611,2024-07-24,2025-04-11,active,False,True
ACCT_00449,Synthetic Youth Sports Account 0449,youth_sports,Sales Rep C,youth_sports,Cullman,35055,2025-05-28,2025-08-26,active,False,True
ACCT_00450,Synthetic Youth Sports Account 0450,youth_sports,Sales Rep B,youth_sports,Florence,35630,2023-08-23,2025-07-02,active,False,True
ACCT_00451,Synthetic Youth Sports Account 0451,youth_sports,Sales Rep B,youth_sports,Meridianville,35759,2023-05-05,2023-08-26,active,False,True
ACCT_00452,Synthetic Church Account 0452,church,Business Development Rep,faith_community,Hazel Green,35750,2024-08-09,2025-08-17,active,False,True
ACCT_00453,Synthetic Local Business Account 0453,local_business,Sales Rep B,retail,Harvest,35749,2025-04-24,2025-05-10,active,True,True
ACCT_00454,Synthetic Community Group Account 0454,community_group,Sales Rep A,community,Owens Cross Roads,35763,2024-05-21,2024-07-04,renewal_target,False,True
ACCT_00455,Synthetic School Account 0455,school,Group Sales Rep A,education,Madison,35758,2023-05-28,2024-07-04,renewal_target,False,True
ACCT_00456,Synthetic Corporate Account 0456,corporate,Group Sales Rep A,professional_services,Hazel Green,35750,2023-05-04,2024-08-07,active,True,True
ACCT_00457,Synthetic School Account 0457,school,Sales Rep B,education,Huntsville,35801,2023-08-08,2025-06-12,renewal_target,False,True
ACCT_00458,Synthetic Corporate Account 0458,corporate,Group Sales Rep B,technology,Hazel Green,35750,2023-05-27,2025-06-18,active,True,True
ACCT_00459,Synthetic Healthcare Account 0459,healthcare,Business Development Rep,healthcare,Owens Cross Roads,35763,2023-06-24,2025-06-10,active,True,True
ACCT_00460,Synthetic Community Group Account 0460,community_group,Group Sales Rep B,community,Hazel Green,35750,2025-04-12,2025-08-14,active,False,True
ACCT_00461,Synthetic Youth Sports Account 0461,youth_sports,Sales Rep B,youth_sports,Madison,35758,2023-05-18,2025-08-12,active,False,True
ACCT_00462,Synthetic Nonprofit Account 0462,nonprofit,Sales Rep C,nonprofit,Decatur,35601,2024-04-25,2024-08-28,new,False,True
ACCT_00463,Synthetic Local Business Account 0463,local_business,Sales Rep A,restaurant,Florence,35630,2023-06-21,2025-05-07,new,True,True
ACCT_00464,Synthetic Corporate Account 0464,corporate,Sales Rep C,construction,Athens,35611,2023-08-12,2025-04-04,new,True,True
ACCT_00465,Synthetic Corporate Account 0465,corporate,Group Sales Rep B,manufacturing,Madison,35758,2024-04-10,2024-08-11,active,True,True
ACCT_00466,Synthetic Church Account 0466,church,Business Development Rep,faith_community,Cullman,35055,2023-06-10,2024-04-10,active,False,True
ACCT_00467,Synthetic Church Account 0467,church,Group Sales Rep B,faith_community,Madison,35758,2023-07-30,2024-05-21,new,False,True
ACCT_00468,Synthetic Corporate Account 0468,corporate,Sales Rep A,technology,Owens Cross Roads,35763,2024-07-06,2025-06-13,lapsed,True,True
ACCT_00469,Synthetic Local Business Account 0469,local_business,Sales Rep A,retail,Cullman,35055,2023-05-23,2024-06-06,active,True,True
ACCT_00470,Synthetic Corporate Account 0470,corporate,Group Sales Rep A,construction,Huntsville,35801,2023-07-09,2024-04-12,active,True,True
ACCT_00471,Synthetic Corporate Account 0471,corporate,Sales Rep C,professional_services,Owens Cross Roads,35763,2023-07-04,2024-04-13,new,True,True
ACCT_00472,Synthetic Healthcare Account 0472,healthcare,Group Sales Rep A,healthcare,Florence,35630,2024-09-07,2025-07-31,active,True,True
ACCT_00473,Synthetic Corporate Account 0473,corporate,Group Sales Rep B,manufacturing,Meridianville,35759,2023-04-23,2023-08-13,active,True,True
ACCT_00474,Synthetic Youth Sports Account 0474,youth_sports,Group Sales Rep B,youth_sports,Decatur,35601,2023-04-20,2023-07-05,active,False,True
ACCT_00475,Synthetic School Account 0475,school,Sales Rep A,education,Hazel Green,35750,2023-09-07,2024-07-27,renewal_target,False,True
ACCT_00476,Synthetic School Account 0476,school,Sales Rep A,education,Decatur,35601,2024-07-10,2025-08-03,active,False,True
ACCT_00477,Synthetic School Account 0477,school,Sales Rep B,education,Madison,35758,2024-06-04,2024-06-18,active,False,True
ACCT_00478,Synthetic Church Account 0478,church,Sales Rep C,faith_community,Decatur,35601,2023-08-13,2024-04-10,active,False,True
ACCT_00479,Synthetic Nonprofit Account 0479,nonprofit,Group Sales Rep B,nonprofit,Owens Cross Roads,35763,2023-08-24,2024-09-01,active,False,True
ACCT_00480,Synthetic Nonprofit Account 0480,nonprofit,Group Sales Rep B,nonprofit,Harvest,35749,2024-06-08,2025-08-29,active,False,True
ACCT_00481,Synthetic Nonprofit Account 0481,nonprofit,Business Development Rep,nonprofit,Huntsville,35801,2023-05-03,2023-08-24,renewal_target,False,True
ACCT_00482,Synthetic Youth Sports Account 0482,youth_sports,Sales Rep B,youth_sports,Decatur,35601,2024-09-07,2025-09-12,active,False,True
ACCT_00483,Synthetic Community Group Account 0483,community_group,Sales Rep C,community,Owens Cross Roads,35763,2024-07-25,2024-08-11,active,False,True
ACCT_00484,Synthetic Youth Sports Account 0484,youth_sports,Group Sales Rep A,youth_sports,Huntsville,35801,2023-05-28,2025-05-10,active,False,True
ACCT_00485,Synthetic Youth Sports Account 0485,youth_sports,Sales Rep C,youth_sports,Athens,35611,2025-06-10,2025-08-17,active,False,True
ACCT_00486,Synthetic Youth Sports Account 0486,youth_sports,Sales Rep A,youth_sports,Huntsville,35801,2023-08-25,2024-05-26,renewal_target,False,True
ACCT_00487,Synthetic Youth Sports Account 0487,youth_sports,Sales Rep A,youth_sports,Athens,35611,2024-04-11,2024-05-09,active,False,True
ACCT_00488,Synthetic Community Group Account 0488,community_group,Sales Rep C,community,Decatur,35601,2023-07-29,2025-08-16,new,False,True
ACCT_00489,Synthetic Local Business Account 0489,local_business,Group Sales Rep A,restaurant,Owens Cross Roads,35763,2023-05-17,2023-09-08,lapsed,True,True
ACCT_00490,Synthetic Church Account 0490,church,Group Sales Rep B,faith_community,Harvest,35749,2025-04-24,2025-05-29,renewal_target,False,True
ACCT_00491,Synthetic Church Account 0491,church,Business Development Rep,faith_community,Huntsville,35801,2025-08-02,2025-09-10,active,False,True
ACCT_00492,Synthetic School Account 0492,school,Sales Rep C,education,Madison,35758,2024-06-20,2025-05-29,active,False,True
ACCT_00493,Synthetic Youth Sports Account 0493,youth_sports,Group Sales Rep B,youth_sports,Decatur,35601,2023-04-08,2024-07-28,active,False,True
ACCT_00494,Synthetic School Account 0494,school,Group Sales Rep B,education,Florence,35630,2023-05-27,2024-04-12,active,False,True
ACCT_00495,Synthetic Corporate Account 0495,corporate,Business Development Rep,finance,Huntsville,35801,2023-08-23,2024-05-11,renewal_target,True,True
ACCT_00496,Synthetic Nonprofit Account 0496,nonprofit,Group Sales Rep B,nonprofit,Decatur,35601,2023-05-21,2024-07-13,active,False,True
ACCT_00497,Synthetic Church Account 0497,church,Group Sales Rep A,faith_community,Hazel Green,35750,2023-08-22,2025-05-27,active,False,True
ACCT_00498,Synthetic Community Group Account 0498,community_group,Sales Rep C,community,Florence,35630,2024-07-26,2025-06-17,active,False,True
ACCT_00499,Synthetic Community Group Account 0499,community_group,Business Development Rep,community,Cullman,35055,2023-04-07,2025-05-28,new,False,True
ACCT_00500,Synthetic Nonprofit Account 0500,nonprofit,Group Sales Rep A,nonprofit,Decatur,35601,2023-05-04,2025-04-11,new,False,True
ACCT_00501,Synthetic Nonprofit Account 0501,nonprofit,Group Sales Rep B,nonprofit,Madison,35758,2023-06-06,2024-05-09,renewal_target,False,True
ACCT_00502,Synthetic Nonprofit Account 0502,nonprofit,Group Sales Rep A,nonprofit,Huntsville,35801,2024-07-10,2025-08-02,active,False,True
ACCT_00503,Synthetic Corporate Account 0503,corporate,Sales Rep B,professional_services,Huntsville,35801,2024-05-10,2024-07-27,active,True,True
ACCT_00504,Synthetic School Account 0504,school,Group Sales Rep A,education,Decatur,35601,2023-05-05,2024-06-06,new,False,True
ACCT_00505,Synthetic School Account 0505,school,Business Development Rep,education,Cullman,35055,2024-08-09,2025-08-26,renewal_target,False,True
ACCT_00506,Synthetic Community Group Account 0506,community_group,Business Development Rep,community,Owens Cross Roads,35763,2024-07-12,2024-08-08,renewal_target,False,True
ACCT_00507,Synthetic Youth Sports Account 0507,youth_sports,Sales Rep C,youth_sports,Hazel Green,35750,2025-05-28,2025-08-15,new,True,True
ACCT_00508,Synthetic Corporate Account 0508,corporate,Sales Rep C,professional_services,Owens Cross Roads,35763,2023-04-23,2025-07-29,lapsed,True,True
ACCT_00509,Synthetic Youth Sports Account 0509,youth_sports,Group Sales Rep A,youth_sports,Huntsville,35801,2024-04-24,2024-07-24,renewal_target,False,True
ACCT_00510,Synthetic Corporate Account 0510,corporate,Group Sales Rep A,construction,Decatur,35601,2024-08-29,2025-04-12,active,True,True
ACCT_00511,Synthetic Local Business Account 0511,local_business,Sales Rep A,service_business,Owens Cross Roads,35763,2024-05-08,2024-07-09,renewal_target,True,True
ACCT_00512,Synthetic Corporate Account 0512,corporate,Group Sales Rep B,finance,Madison,35758,2023-04-23,2025-04-05,active,True,True
ACCT_00513,Synthetic Corporate Account 0513,corporate,Group Sales Rep A,manufacturing,Athens,35611,2023-04-19,2023-09-05,renewal_target,True,True
ACCT_00514,Synthetic Corporate Account 0514,corporate,Sales Rep A,manufacturing,Harvest,35749,2024-05-24,2024-06-21,new,True,True
ACCT_00515,Synthetic Healthcare Account 0515,healthcare,Group Sales Rep A,healthcare,Athens,35611,2024-04-12,2025-07-03,active,True,True
ACCT_00516,Synthetic School Account 0516,school,Sales Rep A,education,Meridianville,35759,2023-04-19,2023-07-28,renewal_target,False,True
ACCT_00517,Synthetic Corporate Account 0517,corporate,Business Development Rep,professional_services,Meridianville,35759,2023-07-27,2024-04-12,renewal_target,True,True
ACCT_00518,Synthetic Church Account 0518,church,Sales Rep B,faith_community,Owens Cross Roads,35763,2024-04-28,2024-08-27,renewal_target,False,True
ACCT_00519,Synthetic Youth Sports Account 0519,youth_sports,Sales Rep C,youth_sports,Owens Cross Roads,35763,2024-04-09,2024-07-24,new,False,True
ACCT_00520,Synthetic Church Account 0520,church,Sales Rep C,faith_community,Florence,35630,2023-09-09,2024-07-06,active,False,True
ACCT_00521,Synthetic Corporate Account 0521,corporate,Sales Rep C,professional_services,Florence,35630,2024-04-27,2024-07-27,new,True,True
ACCT_00522,Synthetic Community Group Account 0522,community_group,Business Development Rep,community,Owens Cross Roads,35763,2024-06-08,2025-06-17,active,False,True
ACCT_00523,Synthetic Nonprofit Account 0523,nonprofit,Group Sales Rep B,nonprofit,Decatur,35601,2023-06-23,2024-06-09,renewal_target,False,True
ACCT_00524,Synthetic Local Business Account 0524,local_business,Group Sales Rep A,retail,Decatur,35601,2025-06-10,2025-06-21,renewal_target,True,True
ACCT_00525,Synthetic Community Group Account 0525,community_group,Sales Rep B,community,Decatur,35601,2024-04-14,2025-07-02,renewal_target,False,True
ACCT_00526,Synthetic Youth Sports Account 0526,youth_sports,Group Sales Rep A,youth_sports,Harvest,35749,2024-07-28,2024-08-07,active,False,True
ACCT_00527,Synthetic Church Account 0527,church,Group Sales Rep B,faith_community,Hazel Green,35750,2023-07-04,2023-09-07,active,False,True
ACCT_00528,Synthetic Church Account 0528,church,Group Sales Rep A,faith_community,Huntsville,35801,2024-05-09,2024-06-07,active,False,True
ACCT_00529,Synthetic Nonprofit Account 0529,nonprofit,Business Development Rep,nonprofit,Cullman,35055,2024-07-24,2024-09-07,active,False,True
ACCT_00530,Synthetic Community Group Account 0530,community_group,Group Sales Rep A,community,Owens Cross Roads,35763,2023-06-21,2025-04-23,renewal_target,False,True
ACCT_00531,Synthetic Healthcare Account 0531,healthcare,Group Sales Rep B,healthcare,Athens,35611,2023-09-06,2025-08-01,new,True,True
ACCT_00532,Synthetic School Account 0532,school,Sales Rep B,education,Harvest,35749,2023-07-30,2025-09-12,new,False,True
ACCT_00533,Synthetic Youth Sports Account 0533,youth_sports,Sales Rep C,youth_sports,Decatur,35601,2023-08-09,2025-07-19,active,False,True
ACCT_00534,Synthetic Church Account 0534,church,Sales Rep A,faith_community,Hazel Green,35750,2024-07-04,2024-08-28,renewal_target,False,True
ACCT_00535,Synthetic School Account 0535,school,Sales Rep B,education,Huntsville,35801,2023-06-09,2023-06-20,active,False,True
ACCT_00536,Synthetic Community Group Account 0536,community_group,Business Development Rep,community,Harvest,35749,2023-05-03,2023-07-25,new,False,True
ACCT_00537,Synthetic Youth Sports Account 0537,youth_sports,Sales Rep A,youth_sports,Owens Cross Roads,35763,2024-09-01,2024-09-05,new,False,True
ACCT_00538,Synthetic School Account 0538,school,Group Sales Rep A,education,Huntsville,35801,2023-05-03,2023-08-09,active,False,True
ACCT_00539,Synthetic Corporate Account 0539,corporate,Sales Rep A,manufacturing,Owens Cross Roads,35763,2025-04-24,2025-07-18,lapsed,True,True
ACCT_00540,Synthetic Nonprofit Account 0540,nonprofit,Business Development Rep,nonprofit,Owens Cross Roads,35763,2023-06-23,2025-05-10,active,False,True
ACCT_00541,Synthetic Nonprofit Account 0541,nonprofit,Business Development Rep,nonprofit,Cullman,35055,2024-07-06,2025-09-10,renewal_target,False,True
ACCT_00542,Synthetic Youth Sports Account 0542,youth_sports,Sales Rep A,youth_sports,Hazel Green,35750,2024-05-12,2024-05-26,renewal_target,False,True
ACCT_00543,Synthetic Church Account 0543,church,Group Sales Rep B,faith_community,Hazel Green,35750,2023-05-17,2025-04-25,new,False,True
ACCT_00544,Synthetic Nonprofit Account 0544,nonprofit,Sales Rep A,nonprofit,Owens Cross Roads,35763,2023-05-16,2024-04-10,renewal_target,False,True
ACCT_00545,Synthetic Church Account 0545,church,Group Sales Rep A,faith_community,Huntsville,35801,2023-04-22,2023-05-19,new,False,True
ACCT_00546,Synthetic Corporate Account 0546,corporate,Group Sales Rep A,finance,Harvest,35749,2023-07-09,2024-05-09,active,True,True
ACCT_00547,Synthetic School Account 0547,school,Sales Rep B,education,Florence,35630,2023-05-04,2025-09-11,lapsed,False,True
ACCT_00548,Synthetic Corporate Account 0548,corporate,Sales Rep B,professional_services,Florence,35630,2024-05-12,2024-08-27,active,True,True
ACCT_00549,Synthetic Youth Sports Account 0549,youth_sports,Sales Rep A,youth_sports,Decatur,35601,2024-05-22,2024-08-30,active,False,True
ACCT_00550,Synthetic Youth Sports Account 0550,youth_sports,Sales Rep A,youth_sports,Cullman,35055,2024-05-26,2024-07-10,new,False,True
ACCT_00551,Synthetic Healthcare Account 0551,healthcare,Sales Rep A,healthcare,Athens,35611,2024-04-12,2024-04-13,new,True,True
ACCT_00552,Synthetic Community Group Account 0552,community_group,Business Development Rep,community,Florence,35630,2023-08-10,2024-04-13,new,False,True
ACCT_00553,Synthetic Youth Sports Account 0553,youth_sports,Group Sales Rep B,youth_sports,Florence,35630,2023-05-24,2024-04-11,lapsed,False,True
ACCT_00554,Synthetic Community Group Account 0554,community_group,Sales Rep C,community,Madison,35758,2025-06-14,2025-07-01,renewal_target,False,True
ACCT_00555,Synthetic Healthcare Account 0555,healthcare,Group Sales Rep B,healthcare,Meridianville,35759,2023-06-10,2025-05-27,active,True,True
ACCT_00556,Synthetic Community Group Account 0556,community_group,Sales Rep C,community,Cullman,35055,2023-05-05,2024-04-28,new,False,True
ACCT_00557,Synthetic Youth Sports Account 0557,youth_sports,Business Development Rep,youth_sports,Florence,35630,2023-06-11,2023-08-26,renewal_target,False,True
ACCT_00558,Synthetic Youth Sports Account 0558,youth_sports,Group Sales Rep A,youth_sports,Huntsville,35801,2023-09-09,2025-08-01,active,False,True
ACCT_00559,Synthetic Church Account 0559,church,Group Sales Rep B,faith_community,Harvest,35749,2023-09-05,2024-06-04,lapsed,False,True
ACCT_00560,Synthetic Nonprofit Account 0560,nonprofit,Sales Rep B,nonprofit,Florence,35630,2023-07-06,2024-06-09,active,False,True
ACCT_00561,Synthetic School Account 0561,school,Sales Rep C,education,Cullman,35055,2024-04-10,2024-06-06,new,False,True
ACCT_00562,Synthetic Nonprofit Account 0562,nonprofit,Sales Rep B,nonprofit,Decatur,35601,2024-06-20,2025-09-14,renewal_target,False,True
ACCT_00563,Synthetic Corporate Account 0563,corporate,Group Sales Rep A,construction,Decatur,35601,2023-05-16,2023-08-24,renewal_target,True,True
ACCT_00564,Synthetic Corporate Account 0564,corporate,Sales Rep C,professional_services,Meridianville,35759,2023-09-06,2025-07-03,active,True,True
ACCT_00565,Synthetic Youth Sports Account 0565,youth_sports,Sales Rep A,youth_sports,Cullman,35055,2023-04-20,2024-09-07,active,False,True
ACCT_00566,Synthetic Church Account 0566,church,Sales Rep C,faith_community,Decatur,35601,2024-07-04,2024-08-30,lapsed,False,True
ACCT_00567,Synthetic Community Group Account 0567,community_group,Business Development Rep,community,Meridianville,35759,2024-08-31,2025-06-21,new,False,True
ACCT_00568,Synthetic Corporate Account 0568,corporate,Group Sales Rep A,manufacturing,Huntsville,35801,2023-07-05,2025-06-17,new,True,True
ACCT_00569,Synthetic School Account 0569,school,Business Development Rep,education,Harvest,35749,2024-04-13,2025-06-18,renewal_target,False,True
ACCT_00570,Synthetic School Account 0570,school,Group Sales Rep A,education,Huntsville,35801,2024-04-14,2025-07-19,renewal_target,False,True
ACCT_00571,Synthetic Corporate Account 0571,corporate,Group Sales Rep A,technology,Meridianville,35759,2024-04-11,2024-06-06,new,True,True
ACCT_00572,Synthetic Church Account 0572,church,Sales Rep A,faith_community,Cullman,35055,2025-06-22,2025-07-19,active,False,True
ACCT_00573,Synthetic School Account 0573,school,Group Sales Rep A,education,Meridianville,35759,2024-07-09,2025-09-14,lapsed,False,True
ACCT_00574,Synthetic Youth Sports Account 0574,youth_sports,Group Sales Rep A,youth_sports,Cullman,35055,2023-05-27,2025-06-15,active,False,True
ACCT_00575,Synthetic Youth Sports Account 0575,youth_sports,Group Sales Rep A,youth_sports,Harvest,35749,2023-06-22,2024-06-18,new,False,True
ACCT_00576,Synthetic Nonprofit Account 0576,nonprofit,Sales Rep B,nonprofit,Harvest,35749,2025-05-08,2025-06-18,new,False,True
ACCT_00577,Synthetic School Account 0577,school,Group Sales Rep B,education,Decatur,35601,2024-08-08,2025-05-09,renewal_target,False,True
ACCT_00578,Synthetic Community Group Account 0578,community_group,Sales Rep A,community,Athens,35611,2023-08-09,2024-07-12,active,False,True
ACCT_00579,Synthetic Healthcare Account 0579,healthcare,Sales Rep A,healthcare,Cullman,35055,2023-04-08,2025-05-10,lapsed,True,True
ACCT_00580,Synthetic Corporate Account 0580,corporate,Group Sales Rep B,construction,Cullman,35055,2024-07-05,2025-06-13,active,True,True
ACCT_00581,Synthetic Youth Sports Account 0581,youth_sports,Sales Rep A,youth_sports,Owens Cross Roads,35763,2025-04-06,2025-05-10,new,False,True
ACCT_00582,Synthetic Community Group Account 0582,community_group,Business Development Rep,community,Athens,35611,2023-06-24,2025-07-19,active,False,True
ACCT_00583,Synthetic Local Business Account 0583,local_business,Sales Rep C,retail,Owens Cross Roads,35763,2023-04-22,2023-08-26,renewal_target,True,True
ACCT_00584,Synthetic Local Business Account 0584,local_business,Group Sales Rep B,restaurant,Huntsville,35801,2023-08-13,2025-06-21,renewal_target,True,True
ACCT_00585,Synthetic School Account 0585,school,Sales Rep C,education,Florence,35630,2024-07-06,2025-06-19,active,False,True
ACCT_00586,Synthetic Youth Sports Account 0586,youth_sports,Group Sales Rep A,youth_sports,Cullman,35055,2024-07-25,2025-08-27,active,False,True
ACCT_00587,Synthetic Church Account 0587,church,Business Development Rep,faith_community,Florence,35630,2023-04-22,2024-06-05,lapsed,False,True
ACCT_00588,Synthetic School Account 0588,school,Group Sales Rep B,education,Huntsville,35801,2024-05-09,2024-05-10,active,False,True
ACCT_00589,Synthetic Youth Sports Account 0589,youth_sports,Group Sales Rep B,youth_sports,Huntsville,35801,2023-05-02,2025-06-22,new,False,True
ACCT_00590,Synthetic Church Account 0590,church,Sales Rep C,faith_community,Decatur,35601,2023-05-02,2024-05-11,new,False,True
ACCT_00591,Synthetic Corporate Account 0591,corporate,Sales Rep B,finance,Harvest,35749,2024-06-21,2024-08-31,active,True,True
ACCT_00592,Synthetic Local Business Account 0592,local_business,Group Sales Rep A,restaurant,Florence,35630,2023-04-20,2025-06-17,lapsed,True,True
ACCT_00593,Synthetic Corporate Account 0593,corporate,Group Sales Rep A,professional_services,Hazel Green,35750,2024-05-08,2025-08-17,new,True,True
ACCT_00594,Synthetic School Account 0594,school,Sales Rep C,education,Athens,35611,2023-04-21,2024-05-10,lapsed,False,True
ACCT_00595,Synthetic Corporate Account 0595,corporate,Business Development Rep,professional_services,Huntsville,35801,2023-05-23,2025-09-14,active,True,True
ACCT_00596,Synthetic Local Business Account 0596,local_business,Group Sales Rep B,service_business,Florence,35630,2023-04-19,2025-08-29,renewal_target,True,True
ACCT_00597,Synthetic Community Group Account 0597,community_group,Business Development Rep,community,Harvest,35749,2023-05-20,2024-04-14,active,False,True
ACCT_00598,Synthetic Corporate Account 0598,corporate,Sales Rep A,technology,Hazel Green,35750,2023-04-06,2025-06-18,new,True,True
ACCT_00599,Synthetic Church Account 0599,church,Group Sales Rep A,faith_community,Meridianville,35759,2024-05-09,2025-04-25,renewal_target,False,True
ACCT_00600,Synthetic Corporate Account 0600,corporate,Sales Rep B,professional_services,Hazel Green,35750,2023-04-19,2023-05-27,new,True,True
ACCT_00601,Synthetic Local Business Account 0601,local_business,Sales Rep B,service_business,Decatur,35601,2024-06-07,2025-08-28,active,True,True
